name,symbol,circulating_supply,total_supply,max_supply,date_added,num_market_pairs,cmc_rank,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,last_updated,timestamp,EMA,RSI,MACD
WOOF,WOOF,17902999424.0,17902999424.0,17902999424.0,2021-10-01T15:30:32.000Z,14,1047,0.0003690742787291,190960.70319098,-39.5042,0.8238749,13.79323841,3.35261654,325.19476831,2718.6006411,2426.09207049,6607536.599502079,0.0,6607536.6,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.0003641753443028858,62.15088544955135,1.9749216376874104e-06
BabySwap,BABY,541481440.0,1000000000.0,1000000000.0,2021-06-08T00:00:00.000Z,75,1048,0.0121951607327891,248479.86433795,41.1758,0.06509699,2.07491232,13.63290323,-5.06202842,113.52227501,50.24457251,6603453.194622109,0.0,12195160.73,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.012008472839890955,73.01341698418724,8.552454945088064e-05
BioPassport Token,BIOT,5249204249.999216,8800000000.0,8800000000.0,2021-03-03T00:00:00.000Z,7,1049,0.0012557172296104,292416.41566701,24.6336,0.0,2.71668162,11.16038411,28.81819872,20.67237452,8.16930535,6591516.218468363,0.0,11050311.62,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.0012564581028680357,46.78042101728929,-6.992343140371955e-07
ChainGuardians,CGG,61478209.0,120000000.0,120000000.0,2021-03-02T00:00:00.000Z,86,1050,0.1070682153381415,212674.48125563,34.7042,0.39142751,22.70100889,47.40002073,113.78196591,369.30252471,146.50998093,6582362.119815273,0.0,12848185.84,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.10330397810659578,77.56957127147376,0.001727274904890802
PolkaBridge,PBR,75175278.42910543,75175278.42910543,100000000.0,2021-01-25T00:00:00.000Z,37,1051,0.0876131221539744,1422439.4665882,2.6641,5.39368305,25.82202905,76.10571591,162.18051359,208.55270715,176.45217343,6586340.851968252,0.0,8761312.22,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.07627204707311894,87.4937997711133,0.003198333590419447
THENA,THE,28793967.95687341,143296107.77145502,315000000.0,2023-01-28T21:22:17.000Z,97,1052,0.2282843635019549,1326954.4065897,166.4496,-0.73685237,22.5563569,66.49814009,81.78400334,209.07361427,103.89126812,6573212.647730533,0.0,71909574.5,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.21348068543642848,83.39408371540998,0.0075306044126971505
Darwinia Network,RING,1731664408.0,2355570585.0,10000000000.0,2020-07-02T00:00:00.000Z,37,1053,0.0037827694703702,1737766.75175685,-9.1542,0.58727409,9.88801278,0.64914676,52.6532818,115.47225009,88.62370617,6550487.255509154,0.0,37827694.7,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.003723661383221822,76.21939543992916,2.6874947719692736e-05
Polkadex,PDEX,8360000.0,8360000.0,20000000.0,2021-03-30T00:00:00.000Z,15,1054,0.7784318572085833,336386.05125481,145.714,0.12560961,-4.81733944,-14.58258295,-34.28959182,26.41282941,4.95336925,6507690.3262637565,0.0,15568637.14,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.7788366269430735,56.48481899443555,0.004797855898912018
Cellframe,CELL,28599167.9041012,29735000.0,30300000.0,2021-03-29T00:00:00.000Z,44,1055,0.2271578819656654,187210.08785933,7.9592,-0.53295033,-7.20729108,-5.99713841,7.9992578,45.25040085,37.6771402,6496526.407076068,0.0,6882883.82,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.22827739286475862,45.795685457562605,-0.00020839805426220437
Chainbing,CBG,33000000.0,10000000000.0,10000000000.0,2021-08-30T15:26:47.000Z,5,1056,0.1964007548495999,0.0,0.0,0.45565238,1.70512446,1.12568814,-1.36731258,-15.41192942,-47.87618953,6481224.9100368,0.0,1964007548.5,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.19803929199842712,40.89549868760519,-0.0008383137414705311
MultiVAC,MTV,3587369426.402686,10000000000.0,,2019-04-11T00:00:00.000Z,22,1057,0.0017983263129504,475948.54489171,-31.0495,-0.11563165,0.52587373,24.28319765,47.04325504,47.80947982,89.77437339,6451260.833773773,0.0004,17983263.13,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.001823855291032736,37.02857521133565,-1.0594105899417111e-05
WHALE,WHALE,10000000.0,10000000.0,10000000.0,2020-08-24T00:00:00.000Z,15,1058,0.6412874623827264,961619.25556256,-2.0949,0.39383082,5.47910014,5.28672536,17.32550901,43.32486485,30.72428185,6412874.623827264,0.0,6412874.62,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.6349952207758305,67.10619753602101,0.0020451004822336083
Emirex Token,EMRX,27258765.0,500000000.0,,2019-09-10T00:00:00.000Z,4,1059,0.2350407380756813,43206.26791785,0.0616,-0.01597885,0.09145431,-0.01797129,-0.01801624,0.01827846,0.01065206,6406920.244631549,0.0,117520369.04,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.23504697185266812,48.67528199618359,3.462910574625333e-06
Linker Coin,LNC,112776150.004,500000000.0,,2018-04-25T00:00:00.000Z,2,1060,0.05649712483679,0.0,0.0,-0.22420917,4.67148516,-0.44652476,19.59822852,59.01512872,28.85610169,6371528.225388548,0.0,28248562.42,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.05619319409662749,64.3104671572247,0.00010190875121968146
ACENT,ACE,243622310.90394711,2000000000.0,,2021-05-13T00:00:00.000Z,5,1061,0.0261438806992767,2292554.94826777,-14.2024,2.81525196,16.2546183,337.27923301,660.65460896,994.23527396,832.88002613,6369232.631954913,0.0,52287761.4,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.02559175973211505,50.92735005614613,-0.00015856327533296868
Everest,ID,116700000.0,800000000.0,800000000.0,2021-02-17T00:00:00.000Z,17,1062,0.0543188607490924,23070.37690394,-53.0137,0.01319422,6.24170865,3.36733991,317.28200382,388.34721522,282.21664381,6339011.049419089,0.0,43455088.6,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.05279897388198849,87.75840577246021,0.0007465543146491574
ChangeNOW Token,NOW,84803670.23334938,199763509.8661694,200000000.0,2019-04-29T00:00:00.000Z,5,1063,0.0746372718639635,3912.37633619,0.0,0.21006025,3.59420518,1.34284729,9.11717736,38.53604629,39.87171826,6329514.590268415,0.0,14927454.37,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.07354309512508901,85.49746261888723,0.0003952932252272445
Era Swap,ES,2218005143.449284,3860877481.000117,9100000000.0,2019-10-31T00:00:00.000Z,2,1064,0.0028436110308938,362846.94679578,-45.791,-0.12030539,1.55714489,16.61051191,29.03167386,-47.50804967,-47.28923857,6307143.892491637,0.0,25876860.38,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.0028522544069664283,46.72353313529929,8.898719258895738e-07
HyperCash,HC,45071909.329052,45071909.329052,84000000.0,2017-08-20T00:00:00.000Z,17,1065,0.1379741731626644,341232.437972,-40.1161,-0.84955738,9.10442639,23.11609337,82.29275233,162.67414305,118.27871904,6218759.422538533,0.0004,11589830.55,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.13720179074281522,58.480041851181284,0.0009265684878446145
Permission Coin,ASK,16166619298.0,100000000000.0,,2020-09-18T00:00:00.000Z,9,1066,0.000384260073584,32572.21085164,10.6059,-0.15136042,5.94555574,7.11008276,30.93747086,55.15795425,53.35170795,6212186.321055254,0.0,38426007.36,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.00037988051759031433,77.70842425858721,1.8682730187836094e-06
Gamestarter,GAME,30210968.88281,100000000.0,100000000.0,2021-07-12T00:00:00.000Z,19,1067,0.2053817128760829,315660.80174992,-49.0747,1.5214795,7.87023785,35.43087974,506.38272102,854.19861815,822.48696999,6204780.536797561,0.0,20538171.29,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.2030976262352319,49.86632191538527,-0.0008967570048950824
Venus LTC,vLTC,4142378.0,4142378.0,,2020-12-12T00:00:00.000Z,2,1068,1.497195564328211,4206062.39118294,6.5321,-0.0945544,3.16434667,0.85104186,4.42333289,-18.7039562,-18.7039562,6201949.967370766,0.0,6201949.97,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,1.4858113254784708,73.76501894171616,0.0045621593572606756
Venus DAI,vDAI,274537625.0,274537625.0,,2021-01-08T00:00:00.000Z,2,1069,0.0225014514710198,3628232.0093464,-7.5702,-0.06382523,0.09434268,0.18363126,0.73062921,2.93240314,2.93240314,6177495.0459065335,0.0,6177495.05,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.02249932510506067,53.88718867846217,4.730424849580528e-06
Epic Cash,EPIC,17062466.0,17062466.0,21000000.0,2020-04-12T00:00:00.000Z,7,1070,0.3598422883663033,2112.41057026,2.2157,-0.14286167,3.12473682,5.67662547,-21.60838547,-29.35580321,-56.82385647,6139796.810612245,0.0,7556688.06,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.3621803539870295,36.83999257637525,-0.0018758173240331355
Cashtree Token,CTT,200000000.0,5000000000.0,5000000000.0,2023-09-05T12:45:03.000Z,6,1071,0.0304876509174219,15114.2115095,18.7837,-2.37908794,-2.84800495,-2.53218432,29.29298892,51.62751573,254.79118398,6097530.183484387,0.0,152438254.59,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.030641984980343963,48.057904876220675,4.549316736320724e-05
Gulf Coin,GULF,114627357.0,10000000000.0,10000000000.0,2022-03-31T06:38:46.000Z,10,1072,0.0531259424040165,239231.49761009,-3.6065,-0.00964149,-1.96375902,-14.51542284,-24.4211502,-17.45283007,1.53322697,6089686.365906641,0.0,531259424.04,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.05296204843411179,41.22008311164651,-0.00011835743383284414
DAFI Protocol,DAFI,942127854.1552,2250000000.0,2250000000.0,2021-03-18T00:00:00.000Z,21,1073,0.0064485007387439,279178.1845568,1.8658,-1.30347853,-2.31533622,58.48948421,20.27148979,50.72900208,2.85136977,6075312.163511021,0.0,14509126.66,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.006406939675594365,57.97295912698377,3.5043544995463916e-05
DexCheck,DCK,174367945.3649945,980171663.364176,1000000000.0,2022-05-06T13:33:50.000Z,22,1074,0.0347859576539245,1483368.12626549,19.839,-0.30163357,9.8412315,23.20960511,78.11764586,52.23006347,61.04973214,6065555.963668535,0.0,34785957.65,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.034859609868042464,56.663022594575054,0.00020531223370219565
SENSO,SENSO,70269127.0,715280000.0,715280000.0,2020-05-04T00:00:00.000Z,20,1075,0.0861573839231966,272135.27708665,-8.1505,0.00493302,3.00189915,8.18505213,24.65337536,46.18142063,59.25978472,6054204.152886867,0.0,61626653.57,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.08565607612569544,65.07437930208397,0.00028869836972859886
GoChain,GO,1246421265.986928,1246421266.0,,2018-06-13T00:00:00.000Z,13,1076,0.0048399023978617,154762.8246175,13.7805,-2.49831807,0.3063156,-9.76814491,1.07860326,9.83426639,15.79965459,6032557.273996064,0.0004,6032557.27,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.00487704603003415,51.43627487849186,2.7025463122591457e-05
Napoli Fan Token,NAP,2129076.0,10000000.0,,2021-11-24T17:25:40.000Z,11,1077,2.8231619705202498,601094.22622059,-45.0093,-0.17378893,-1.51346158,-4.33707996,10.71943282,11.60222804,7.62199023,6010726.395547371,0.0,28231619.71,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,2.8077093111768656,65.34300030356502,0.00808126038685586
AntiMatter Token,MATTER,31301448.67918376,100000000.0,100000000.0,2021-02-27T00:00:00.000Z,18,1078,0.1892713899244342,515442.18888515,50.5643,-0.42076263,8.97172762,18.87738473,486.46396424,621.57429278,473.63554698,5924468.698157456,0.0,18927138.99,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.1864088098090791,63.60402241782333,0.0028340777454155253
Dragonchain,DRGN,370772651.3625188,433494437.0,433494437.0,2017-12-03T00:00:00.000Z,20,1079,0.0159615369279842,28256.06479425,1.9205,0.03123692,3.84826982,34.17422321,129.08943635,157.94179904,120.82507696,5918101.3666094905,0.0004,6919237.46,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.0163584269982257,31.948457574615546,-0.00014038770577990203
MileVerse,MVC,2761029999.334,3000000000.0,3000000000.0,2020-11-17T00:00:00.000Z,5,1080,0.0021230590963342,8536073.27292386,1674.6329,-2.97641124,23.85152839,39.399759,4.60098342,-0.05779892,18.30356028,5861829.85533771,0.0,6369177.29,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.0020286990556585074,61.294684882394996,7.275744970481777e-05
Polaris Share,POLA,386447401.7273,4600000000.0,,2020-11-21T00:00:00.000Z,3,1081,0.0148802877608416,512492.45830801,42.9533,-0.6185567,2.79250681,8.70259513,9.45830563,-21.16681065,67.39564256,5750448.542131779,0.0,68449323.7,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.014787272639177078,50.99945310360356,2.2000046713223018e-05
Lovely Inu Finance,LOVELY,69746675281042.0,75000000000000.0,75000000000000.0,2021-10-06T01:12:03.000Z,44,1082,8.106880828372872e-08,915995.80566177,-11.3242,-0.27937973,0.98270271,17.32136774,22.32235423,41.94602973,32.50576274,5654279.846786274,0.0,6080160.62,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,8.1149618719357e-08,47.690112132055056,-1.8460166168483364e-11
RealFevr,FEVR,10779065385.22,15453174571.08,15453746771.0,2021-07-09T00:00:00.000Z,22,1083,0.0005204185282686,384883.94461595,40.528,0.17498402,9.34862071,6.30143713,28.52862625,32.16172911,23.03350943,5609625.343887589,0.0,8042416.15,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.0004932068524775928,79.46672400213278,7.96823083853255e-06
S.C. Corinthians Fan Token,SCCP,10737871.0,20000000.0,20000000.0,2021-08-27T08:52:02.000Z,6,1084,0.5209560451270305,44887.67524021,16.2658,1.60872662,-4.14455232,-10.36044018,-2.4435573,7.6531716,-11.39865822,5593958.809244232,0.0,10419120.9,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.5127816425960071,64.03688541291474,0.0010833929904255912
Rainbow Token,RBW,133952408.0,1000000000.0,1000000000.0,2022-03-16T19:38:48.000Z,43,1085,0.0417036288877854,2496992.27159392,-25.8554,-6.45449037,-14.54006049,-11.35344378,275.81074533,219.41312995,71.66469861,5586301.511857217,0.0,41703628.89,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.04618709202691087,4.930516391383279,-0.0014123156640291346
Gorilla,GORILLA,721138947.8777868,898930378.0,,2023-11-13T02:34:14.000Z,7,1086,0.0077316289816243,555449.66623201,-1.5356,-3.1831719,7.05222877,7.58666383,2955.09624971,3177.16927539,3177.16927539,5575578.7891899645,0.0,6950196.16,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.007899378781285342,40.66183072499992,-1.7438715315001505e-05
IMPT,IMPT,1321897017.0,2761897017.0,3000000000.0,2022-12-15T14:48:21.000Z,12,1087,0.0041895017393008,424968.65024066,93.1605,0.13523566,7.86425511,-1.35045927,-0.00586302,4.28955452,-13.74269697,5538089.851898075,0.0,12568505.22,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.0041171945967266,86.783637473769,2.800561850031108e-05
Affyn,FYN,254033788.0,1000000000.0,1000000000.0,2022-01-10T08:05:26.000Z,28,1088,0.0217927853621759,457300.21027253,0.5929,-0.22149088,0.3555523,25.58991,76.53722224,41.35146174,48.4350623,5536103.816624519,0.0,21792785.36,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.021929197472678123,40.55655923831855,-3.8958104890494255e-05
Geojam Token,JAM,3005860356.3165503,8000000000.0,,2022-02-04T05:12:04.000Z,14,1089,0.0018388225396456,988293.20193804,-26.5111,-7.90936041,1.93960706,78.23773133,165.09778783,383.17556742,353.47764248,5527243.77422218,0.0,14710580.32,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.001853043621177293,47.50565877095269,2.6937824167304813e-05
Azit,AZIT,108859855.0,500000000.0,500000000.0,2022-03-08T05:40:02.000Z,8,1090,0.0505673207406394,610279.03581948,33.7127,-0.98760845,2.92891689,12.02049597,12.08393517,-3.38782631,-0.29544879,5504751.203564502,0.0,25283660.37,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.050511679082103376,56.3669609982608,0.0001452644099242742
ColossusXT,COLX,12732356945.0,14945700252.761757,,2017-09-29T00:00:00.000Z,6,1091,0.0004312757621129,0.0,0.0,-0.22420917,4.67148516,-0.44652476,18.68526495,60.61741856,63.44068593,5491156.944948365,0.0,6445718.27,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.0004289556801268928,64.31046715715908,7.77929398625859e-07
Landshare,LAND,3886510.442,3911083.87174036,10000000.0,2021-08-13T00:00:00.000Z,21,1092,1.4074865468292117,117023.06652616,-48.7308,0.34493758,2.94532991,-22.95014784,125.04848535,201.02573071,153.58128626,5470211.161226253,0.0,14074865.47,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,1.4194322514576334,32.27596099059261,-0.011215568217957106
Omax Coin,OMAX,8667996990.0,9000000000.0,9000000000.0,2021-11-05T05:32:20.000Z,17,1093,0.0006291421240729,1092716.85629752,-61.7004,-0.05855673,2.01672328,-3.41568866,-4.42973798,68.57027662,94.30999731,5453402.037746418,0.0,5662279.12,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.0006282974863502644,58.182521959381994,3.8273888653176345e-07
NFTb,NFTB,249435030.5345836,726277000.0,726277000.0,2021-05-03T00:00:00.000Z,51,1094,0.0215226175065348,701545.90221351,-11.1771,-2.32174681,5.37331997,-7.68735121,71.24071923,302.54953345,189.70231584,5368494.754926685,0.0,15631382.07,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.022216711639895952,24.349116057844924,-0.00021044421417074424
Mancium,MANC,10000000.0,100000000.0,100000000.0,2022-04-20T02:50:04.000Z,12,1095,0.5357547069226033,70778.15073225,2.295,0.65488721,-0.16437665,0.09309301,-0.35141698,5.49017527,-12.33216529,5357547.069226033,0.0,53575470.69,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.5363712935255871,51.77660052723913,6.219211600433372e-05
Etherisc DIP Token,DIP,239742107.6008212,1000000000.0,1000000000.0,2020-08-14T00:00:00.000Z,11,1096,0.0223339534316467,4551.92469519,-77.3635,0.04460469,3.8271444,-6.13086497,8.2723213,96.86790094,163.67131518,5354389.066761589,0.0,22333953.43,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.02221625523130658,52.34817282559329,1.9073334217866583e-05
Bitcoin Standard Hashrate Token,BTCST,12201400.99518484,15000000.0,15000000.0,2021-03-19T00:00:00.000Z,39,1097,0.4382659821677006,103325.89273934,-6.3485,2.58225757,-3.06461957,27.81862746,28.38673681,45.79237294,63.01165791,5347458.990976644,0.0003,6573989.73,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.43880584449524246,48.869113161959014,-0.0014083183756030682
Govi,GOVI,22143479.0,32000000.0,,2021-02-05T00:00:00.000Z,18,1098,0.240205695186332,33577.62988394,41.2294,0.65667238,3.85505911,-37.32690902,18.18894554,52.80477394,64.69667547,5318989.767038945,0.0,7686582.25,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.23726932678143633,61.20282463257226,0.0006925554995453054
Dfyn Network,DFYN,158484706.2774,198284457.0,250000000.0,2021-04-30T00:00:00.000Z,84,1099,0.0335066310116245,268851.75713403,39.3571,0.93205738,7.1901036,28.39785218,120.87897346,189.48975882,159.46393541,5310288.57422254,0.0,8376657.75,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.03219594044405683,91.96107240392504,0.0005386556887931951
Experimental Finance,EXFI,48431572.0,96534915.85,110000000.0,2022-01-06T06:14:32.000Z,9,1100,0.1089420303662379,96549.26778806,10.4493,-0.07727241,4.37462158,4.55603939,18.56228471,14.08658475,-35.93443102,5276233.787508639,0.0,11983623.34,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.11018261008729344,45.995957448540175,-0.00031570356242076325
Aurox,URUS,521929.0,1000000.0,1000000.0,2021-03-01T00:00:00.000Z,18,1101,10.107985089887748,54109.74399198,-26.4089,0.0565836,6.75020052,50.91619884,100.52260048,76.5512569,42.85752483,5275650.549980023,0.0,10107985.09,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,10.00336557804513,73.1125593829127,0.04762766926644346
Retreeb,TREEB,546916195.0,1000000000.0,1000000000.0,2021-10-04T20:00:48.000Z,54,1102,0.0096278571302026,32570.22211775,26.9176,0.81426942,11.79812568,14.29063938,20.98683527,236.25521151,172.21225632,5265630.987654031,0.0,9627857.13,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.009532290328153715,53.60180952848083,-3.171537972252239e-05
Gameswap,GSWAP,11599665.13250279,20000000.0,20000000.0,2020-11-04T00:00:00.000Z,4,1103,0.4529654344039668,12046.08148177,-74.0504,-0.73804651,-0.34746963,12.46933142,41.85746343,180.93411855,132.49159421,5254247.355684674,0.0,9059308.69,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.4517403317937882,54.831220336008876,0.001231314944788453
GMCoin,GMCOIN,41183481.15,80000000.0,80000000.0,2021-11-01T07:32:44.000Z,4,1104,0.1262671084980869,240664.68589743,41.3427,0.00571006,4.81563367,-0.25556428,18.50292596,60.88202019,71.91772594,5200119.082695969,0.0,10101368.68,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.12544099389326988,62.48516067606653,0.00023663596687095723
Grin,GRIN,98212860.0,98212860.0,,2019-01-27T00:00:00.000Z,30,1105,0.0527983888604864,1859173.2465593,-3.7984,0.717249,0.50894072,3.83288298,48.70195157,109.29218395,98.8413349,5185480.773380516,0.0003,5185480.77,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.05185778633749464,65.20706026181327,0.00020524725365770463
Calamari Network,KMA,2855618728.0,10000000000.0,,2021-11-29T12:11:37.000Z,7,1106,0.0018147421944386,285354.07422182,3.6195,1.93843409,22.02748972,28.11335403,140.77379018,237.47060804,176.6688765,5182211.796930762,0.0,18147421.94,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.0017235406257801143,83.30047051918176,2.8210967442273728e-05
